,id,accuracy_rating,allows_children,allows_infants,allows_pets,avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latitude,localized_city,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
189,41799227,9.0,1.0,0.0,0.0,,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,0,9.0,9.0,0,0,0,0,Hostel room,60.178619999999995,Helsingfors,9.0,24.95967000000001,1125,1,0.0,Семейный номер. №10 · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,15,73,45.0,100.0,within an hour,91.0,87.0,0,Private room in hostel,Private room,private_room,Hostel room,,9.0,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
190,5713056,,1.0,1.0,0.0,3.43,1.5,1.0,1.0,1,CANCEL_MODERATE,,Helsinki,33,,,0,0,0,0,Private room,60.18875,Helsinki,,24.87142,1125,1,0.92,HOMELY ROOM FOR 2 WITH SEA VIEW,2,20,74,2.0,100.0,within an hour,0.0,,7,Private room in house,Private room,private_room,Private room,3.5,,0.0,0.96,11,326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Kamppi
191,23867247,,1.0,1.0,0.0,4.59,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,,Helsinki,38,,,0,0,0,0,Entire apartment,60.16464000000001,Helsinki,,24.92457000000001,1125,1,0.85,Comfy budget place with Sauna,4,11,154,1.0,100.0,within an hour,0.0,,58,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,,0.0,0.95,11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Ullanlinna
192,13509024,,1.0,1.0,0.0,4.65,1.0,1.0,3.0,1,CANCEL_MODERATE,,Helsinki,22,,,0,0,0,0,Entire apartment,60.15625,Helsinki,,24.946270000000002,1125,1,0.75,Ullis Pearl - on the best street in Helsinki,4,34,128,1.0,100.0,within an hour,0.0,,69,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,,0.0,0.9,11,98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
193,38279258,,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,0,0,Private room,60.21838,Helsinki,,24.856479999999998,1125,1,0.0,Nicely Designed Apartment,2,10,74,1.0,100.0,within a day,0.0,,3,Private room in apartment,Private room,private_room,Private room,4.0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Etelä-Haaga
194,41797530,,1.0,1.0,0.0,,6.0,1.0,3.0,1,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,0,0,Hostel room,60.180080000000004,Helsingfors,,24.95841,1125,1,0.0,Семейный номер. №6. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,12,73,45.0,100.0,within an hour,0.0,,0,Private room in hostel,Private room,private_room,Hostel room,,,0.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
195,41363321,,1.0,1.0,0.0,,1.5,3.0,5.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,22,,,0,0,0,1,Private room,60.18645,Helsinki,,24.91988,1125,1,0.75,Apartment on the Main Street of Helsinki,8,15,266,1.0,90.0,within an hour,0.0,,1,Private room in apartment,Private room,private_room,Private room,,,0.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
196,22411680,,1.0,1.0,0.0,,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,0,,,0,0,0,0,Entire place,60.21579000000001,Helsinki,,24.87277000000001,1125,1,0.0,Cozy triple hostel room with shared facilities (ID 8085),3,21,72,,70.0,within a few hours,0.0,,1,,Entire home/apt,entire_home,Entire place,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Harju
197,23778149,,1.0,1.0,0.0,4.59,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,0,0,Private room,60.1799,Helsinki,,24.953129999999998,6,1,0.61,Bright room in the heart of Helsinki,4,6,83,1.0,100.0,within an hour,0.0,,55,Private room in apartment,Private room,private_room,Private room,4.5,,0.0,0.82,11,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patola
198,35342403,,1.0,1.0,0.0,4.86,1.0,1.0,3.0,0,CANCEL_FLEXIBLE,,Helsinki,22,,,0,0,0,1,Entire apartment,60.188359999999996,Helsingfors,,24.96529,1125,1,0.4,Modern studio close to center with WIFI,3,22,94,1.0,100.0,within an hour,0.0,,7,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,,0.0,0.75,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kamppi
199,41813525,,1.0,1.0,0.0,,1.0,1.0,2.0,0,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,0,0,Entire apartment,60.19367,Helsinki,,24.95336,1125,1,0.0,Warm and unique apartment near Kallio,3,3,100,1.0,100.0,within an hour,0.0,,2,Entire apartment,Entire home/apt,entire_home,Entire apartment,,,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kuusisaari
200,29734812,9.0,1.0,1.0,0.0,4.9,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,9.0,0,0,0,1,Entire condominium,60.16559,Helsinki,9.0,24.93545,1125,1,0.9,Modern Apartment in the City Center of Helsinki,5,8,360,37.0,92.0,within a few hours,60.0,86.0,52,Entire condominium,Entire home/apt,entire_home,Entire condominium,5.0,8.0,60.0,0.92,11,326,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kamppi
201,42370980,9.0,1.0,1.0,0.0,,1.0,1.0,4.0,0,CANCEL_MODERATE,9.0,Helsinki,5,9.0,9.0,0,0,1,0,Shared room,60.18356,Helsinki,9.0,24.952370000000002,1125,1,1.0,Cozy Home Best Location in Hip Cool Area Girl Only,2,11,76,1.0,100.0,within an hour,60.0,86.0,0,Shared room in apartment,Shared room,shared_room,Shared room,,8.0,60.0,1.0,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Punavuori
202,30722049,9.0,1.0,1.0,0.0,4.44,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,9.0,0,0,0,0,Entire apartment,60.23242,Helsingfors,9.0,24.87526,1125,1,0.0,SSA Spot Premium Apartment Helsinki,3,11,118,1.0,75.0,within an hour,60.0,86.0,9,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Kamppi
203,29531724,9.0,1.0,1.0,0.0,4.33,1.5,3.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,0,0,0,0,Entire condominium,60.15812,Helsinki,9.0,24.92003,1125,1,0.75,"3 bedroom apartment with sauna, balcony and gym",8,25,288,37.0,100.0,within an hour,60.0,86.0,12,Entire condominium,Entire home/apt,entire_home,Entire condominium,4.5,8.0,60.0,0.85,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Itä-Pasila
204,39571678,9.0,1.0,1.0,0.0,4.74,1.0,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,9.0,0,0,0,1,Entire apartment,60.1595,Helsinki,9.0,24.94203,1125,1,0.0,"2 BEDROOM, LUXURY KING BEDS, BALCONY, PARK VIEW",6,10,128,1.0,100.0,within an hour,60.0,86.0,19,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,8.0,60.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
205,30722739,9.0,1.0,1.0,0.0,3.4,1.0,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,9.0,0,0,0,0,Entire apartment,60.23242,Helsingfors,9.0,24.87526,1125,1,0.0,SSA Spot Premium Apartment Helsinki,2,8,98,1.0,75.0,within an hour,60.0,86.0,5,Entire apartment,Entire home/apt,entire_home,Entire apartment,3.5,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Harju
206,43072263,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,0,0,1,0,Private room,60.23222,Helsinki,9.0,24.90036,3,1,0.0,Cheap Sleep in Helsinki,2,10,26,1.0,0.0,unknown,60.0,86.0,0,Private room in apartment,Private room,private_room,Private room,,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vallila
207,16178008,9.0,1.0,1.0,0.0,4.92,1.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,38,9.0,9.0,0,0,0,1,Private room,60.17478000000001,Helsinki,9.0,24.92282,1125,1,0.6,Da Mansion room 2 - Awesome City Center location,2,46,147,1.0,50.0,within a day,60.0,86.0,24,Private room in apartment,Private room,private_room,Private room,5.0,8.0,60.0,0.9,0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Torpparinmäki
208,1413969,9.0,1.0,1.0,0.0,4.84,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,43,9.0,9.0,0,0,0,0,Entire apartment,60.15821,Helsinki,9.0,24.93589,1125,1,0.85,Stylish and cozy in the center with free parking,3,19,154,1.0,0.0,unknown,60.0,86.0,135,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,8.0,60.0,0.95,22,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Pukinmäki
209,31602136,9.0,1.0,1.0,0.0,4.33,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,0,0,0,0,Private room,60.17243000000001,Helsinki,9.0,25.021829999999998,28,1,0.7,Town House Helsinki Laajasalo,2,25,77,67.0,100.0,within an hour,60.0,86.0,3,Private room in tiny house,Private room,private_room,Private room,4.5,8.0,60.0,0.9,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Taka-Töölö
210,42972344,9.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,38,9.0,9.0,0,0,1,1,Entire apartment,60.15873000000001,Helsingfors,9.0,24.934379999999997,1125,1,0.0,Private and clean apartment in trendy area,4,17,160,1.0,100.0,within an hour,60.0,86.0,0,Entire apartment,Entire home/apt,entire_home,Entire apartment,,8.0,60.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Mellunmäki
211,21963789,9.0,1.0,1.0,0.0,4.79,1.5,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,9.0,9.0,0,0,0,0,Private room,60.17863000000001,Helsingfors,9.0,24.94906,10,1,0.0,Bright room in the center of Helsinki,3,16,90,1.0,100.0,within an hour,60.0,86.0,84,Private room in apartment,Private room,private_room,Private room,5.0,8.0,60.0,0.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kruununhaka
212,15718039,9.0,1.0,1.0,0.0,4.79,2.5,4.0,6.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,9.0,0,0,0,1,Entire apartment,60.16109,Helsinki,9.0,24.94124,1125,1,0.95,Modern and stylish five room city apartment,8,34,450,1.0,100.0,within an hour,60.0,86.0,161,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,8.0,60.0,0.95,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Taka-Töölö
213,36423072,8.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,7.0,Helsinki,11,5.0,7.0,0,0,0,0,Entire house,60.15908,Helsingfors,8.0,24.94589,1125,1,0.0,Helsinki center apartment,3,8,141,2.0,0.0,unknown,7.0,69.0,1,Entire house,Entire home/apt,entire_home,Entire house,,7.0,7.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Punavuori
214,10902694,8.0,1.0,1.0,0.0,4.52,1.0,3.0,6.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,43,5.0,7.0,0,0,0,0,Entire apartment,60.17208,Helsinki,8.0,24.92837,1125,1,0.75,Spacious 3BR apartment in the center,8,26,256,1.0,100.0,within an hour,7.0,69.0,132,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,7.0,7.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Siltamäki
215,42003502,8.0,1.0,1.0,0.0,,1.5,1.0,1.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,0,0,0,0,Private room,60.23283000000001,Helsingfors,8.0,24.87809,7,1,0.56,Room with firetruck between airport and citycentre,4,10,56,35.0,100.0,within an hour,7.0,69.0,1,Private room in loft,Private room,private_room,Private room,,7.0,7.0,0.82,12,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Kontula
216,29983992,8.0,1.0,1.0,0.0,4.87,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,22,5.0,7.0,0,0,0,1,Private room,60.2038,Helsinki,8.0,24.86908,1125,1,1.0,Helsinki Munkkivuori quiet environment 60m2,2,10,65,1.0,90.0,within an hour,7.0,69.0,31,Private room in apartment,Private room,private_room,Private room,5.0,7.0,7.0,1.0,0,326,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Taka-Töölö
217,23554650,8.0,1.0,1.0,0.0,4.6,1.0,0.0,1.0,1,CANCEL_MODERATE,7.0,Helsinki,16,5.0,7.0,0,0,0,1,Entire apartment,60.167759999999994,Helsinki,8.0,24.933120000000002,1125,1,0.0,Location! Studio in a heart of Helsinki - Kamppi,4,9,146,1.0,60.0,within a day,7.0,69.0,15,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,7.0,7.0,0.0,16,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Harju
218,42993990,8.0,1.0,1.0,0.0,,1.0,2.0,0.0,1,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,0,0,1,0,Entire apartment,60.23939,Helsinki,8.0,24.85012,365,1,0.9,Entire 2 bedroom big flat near Helsinki citycentre,6,7,96,1.0,100.0,within a few hours,7.0,69.0,0,Entire apartment,Entire home/apt,entire_home,Entire apartment,,7.0,7.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
219,40017917,8.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,0,0,0,0,Entire apartment,60.18768000000001,Helsinki,8.0,24.95403,1125,1,0.0,Siisti ja hyvin toimiva yksiö hyvässä sijainnissa,4,10,128,1.0,100.0,within a few hours,7.0,69.0,5,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,7.0,7.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Katajanokka
